Date,Sentiment Score,Open,High,Low,Close,Volume,RSI,MACD,MACD Signal,Forward PE,T5YIE,FEDFUNDS,SP500,EUR=X,XLF,Next Day High
2020-07-23,-4.5895576e-06,98.5,99.3499984741211,97.97000122070312,98.9800033569336,12870200.0,53.77527756251395,0.5059127437155979,0.0306029535829972,9.972146,1.37,0.09,3235.66,0.8644000291824341,24.32999992370605,99.8000030517578
2020-07-24,-8.225441e-06,99.5999984741211,99.8000030517578,97.94000244140624,98.27999877929688,12744200.0,52.152472023395546,0.5065842418529627,0.1257992112369903,9.972146,1.35,0.09,3215.63,0.8623600006103516,24.270000457763672,99.8000030517578
2020-07-25,0.0,99.5999984741211,99.8000030517578,97.94000244140624,98.27999877929688,12744200.0,52.152472023395546,0.5065842418529627,0.1257992112369903,9.972146,1.35,0.09,3215.63,0.8623600006103516,24.270000457763672,99.8000030517578
2020-07-26,0.0,99.5999984741211,99.8000030517578,97.94000244140624,98.27999877929688,12744200.0,52.152472023395546,0.5065842418529627,0.1257992112369903,9.972146,1.35,0.09,3215.63,0.8623600006103516,24.270000457763672,97.62999725341795
2020-07-27,0.0,97.51000213623048,97.62999725341795,96.16999816894533,96.9000015258789,11959100.0,49.01231706154849,0.3912520536041484,0.1788897797104219,9.972146,1.38,0.09,3239.41,0.8581799864768982,24.06999969482422,97.88999938964844
2020-07-28,0.0,96.5,97.88999938964844,96.5,97.31999969482422,11754300.0,49.99906931760552,0.3299374916315685,0.2090993220946512,9.972146,1.36,0.09,3218.44,0.8496699929237366,24.01000022888184,99.70999908447266
2020-07-29,0.0,97.06999969482422,99.70999908447266,97.0,99.68000030517578,12743500.0,55.24079854554633,0.4664012026881323,0.2605596982133474,9.972146,1.38,0.09,3258.44,0.8533300161361694,24.459999084472656,97.73999786376952
2020-07-30,0.0,97.54000091552734,97.73999786376952,96.0500030517578,97.0199966430664,14834800.0,49.00500490973742,0.3558080778754373,0.2796093741457654,9.972146,1.37,0.09,3246.22,0.8486899733543396,24.020000457763672,96.93000030517578
2020-07-31,0.0,96.4800033569336,96.93000030517578,95.25,96.63999938964844,14535000.0,48.168482353193696,0.2347930786426815,0.2706461150451486,9.972146,1.4,0.09,3271.12,0.8422999978065491,24.030000686645508,96.93000030517578
2020-08-01,1.4960766e-05,96.4800033569336,96.93000030517578,95.25,96.63999938964844,14535000.0,48.168482353193696,0.2347930786426815,0.2706461150451486,9.972146,1.4,0.1,3271.12,0.8422999978065491,24.030000686645508,96.93000030517578
2020-08-02,0.0,96.4800033569336,96.93000030517578,95.25,96.63999938964844,14535000.0,48.168482353193696,0.2347930786426815,0.2706461150451486,9.972146,1.4,0.1,3271.12,0.8422999978065491,24.030000686645508,97.56999969482422
2020-08-03,0.0,97.0199966430664,97.56999969482422,95.8499984741211,96.0999984741211,12962800.0,46.94217550441525,0.0942280565961226,0.2353625033553434,9.972146,1.46,0.1,3294.61,0.8487300276756287,24.100000381469727,95.9499969482422
2020-08-04,0.0,95.91000366210938,95.9499969482422,95.02999877929688,95.5500030517578,13366200.0,45.66694865852265,-0.0608493368949325,0.1761201353052882,9.972146,1.45,0.1,3306.51,0.8500999808311462,24.0,98.47000122070312
2020-08-05,9.894371e-06,95.87000274658205,98.47000122070312,95.72000122070312,97.20999908447266,15260900.0,50.07526415092863,-0.0492339435799635,0.1310493195282378,9.972146,1.52,0.1,3327.77,0.8463500142097473,24.32999992370605,98.0999984741211
2020-08-06,0.0,97.58000183105467,98.0999984741211,96.54000091552734,97.23999786376952,10482100.0,50.15397241649584,-0.0371794286049009,0.09740356990161,9.972146,1.53,0.1,3349.16,0.8422600030899048,24.31999969482422,99.48999786376952
2020-08-07,0.0,96.93000030517578,99.48999786376952,96.55999755859376,99.37999725341795,14743700.0,55.53889615725275,0.1434008911749344,0.1066030341562749,9.972146,1.5,0.1,3351.28,0.8420000076293945,24.84000015258789,99.48999786376952
2020-08-08,0.0,96.93000030517578,99.48999786376952,96.55999755859376,99.37999725341795,14743700.0,55.53889615725275,0.1434008911749344,0.1066030341562749,9.972146,1.5,0.1,3351.28,0.8420000076293945,24.84000015258789,99.48999786376952
2020-08-09,0.0,96.93000030517578,99.48999786376952,96.55999755859376,99.37999725341795,14743700.0,55.53889615725275,0.1434008911749344,0.1066030341562749,9.972146,1.5,0.1,3351.28,0.8420000076293945,24.84000015258789,102.04000091552734
2020-08-10,-8.106232e-06,100.11000061035156,102.04000091552734,100.02999877929688,100.63999938964844,14989900.0,58.38923824484274,0.3837599914290734,0.1620344256108346,9.972146,1.49,0.1,3360.47,0.8486999869346619,25.020000457763672,106.16000366210938
2020-08-11,0.0,103.86000061035156,106.16000366210938,103.51000213623048,103.81999969482422,31518600.0,64.56377958552848,0.8213774306002932,0.2939030266087263,9.972146,1.5,0.1,3333.69,0.8519499897956848,25.309999465942383,106.43000030517578
2020-08-12,1.9133091e-05,106.16000366210938,106.43000030517578,101.70999908447266,102.94000244140624,19240800.0,61.8295561366095,1.0846804589591983,0.4520585130788207,9.972146,1.56,0.1,3380.35,0.8520399928092957,25.239999771118164,103.36000061035156
2020-08-13,0.0,102.0,103.36000061035156,101.63999938964844,102.37000274658205,13598600.0,60.05546636880838,1.2331409133973352,0.6082749931425236,9.972146,1.56,0.1,3373.43,0.8479030132293701,25.07999992370605,103.30999755859376
2020-08-14,0.0,101.5,103.30999755859376,101.41999816894533,102.41000366210938,12134400.0,60.14189866701115,1.3385941525758651,0.754338825029192,9.972146,1.53,0.1,3372.85,0.8462700247764587,25.18000030517578,103.30999755859376
2020-08-15,-3.2186508e-06,101.5,103.30999755859376,101.41999816894533,102.41000366210938,12134400.0,60.14189866701115,1.3385941525758651,0.754338825029192,9.972146,1.53,0.1,3372.85,0.8462700247764587,25.18000030517578,103.30999755859376
2020-08-16,0.0,101.5,103.30999755859376,101.41999816894533,102.41000366210938,12134400.0,60.14189866701115,1.3385941525758651,0.754338825029192,9.972146,1.53,0.1,3372.85,0.8462700247764587,25.18000030517578,102.0
2020-08-17,1.7285347e-05,101.5,102.0,99.52999877929688,99.70999908447266,14988000.0,51.96792336516458,1.1905745969917234,0.8415859794216983,9.972146,1.54,0.1,3381.99,0.8436999917030334,24.76000022888184,99.91000366210938
2020-08-18,7.212162e-06,99.91000366210938,99.91000366210938,98.12000274658205,98.31999969482422,13246500.0,48.32645986457392,0.9501539158413976,0.8632995667056382,9.972146,1.55,0.1,3389.78,0.8420000076293945,24.600000381469727,100.58999633789062
2020-08-19,-1.4901161e-06,98.91999816894533,100.58999633789062,98.33999633789062,98.5500030517578,13533000.0,48.9637302996964,0.7693100155976254,0.8445016564840356,9.972146,1.55,0.1,3374.85,0.8369699716567993,24.59000015258789,98.02999877929688
2020-08-20,2.861023e-06,97.26000213623048,98.02999877929688,96.8000030517578,97.37000274658205,13672600.0,45.84027431036216,0.5247250549869449,0.7805463361846174,9.972146,1.48,0.1,3385.51,0.844344973564148,24.36000061035156,98.56999969482422
2020-08-21,8.285046e-06,97.2699966430664,98.56999969482422,96.94000244140624,97.31999969482422,12228300.0,45.70721516492635,0.3231300412060136,0.6890630771888967,9.972146,1.52,0.1,3397.16,0.842199981212616,24.309999465942383,98.56999969482422
2020-08-22,2.3245811e-06,97.2699966430664,98.56999969482422,96.94000244140624,97.31999969482422,12228300.0,45.70721516492635,0.3231300412060136,0.6890630771888967,9.972146,1.52,0.1,3397.16,0.842199981212616,24.309999465942383,98.56999969482422
2020-08-23,1.6748905e-05,97.2699966430664,98.56999969482422,96.94000244140624,97.31999969482422,12228300.0,45.70721516492635,0.3231300412060136,0.6890630771888967,9.972146,1.52,0.1,3397.16,0.842199981212616,24.309999465942383,100.20999908447266
2020-08-24,8.6426735e-06,98.4499969482422,100.20999908447266,97.41999816894533,100.05999755859376,17898300.0,53.647078554333184,0.3800781643711701,0.6272660946253514,9.972146,1.57,0.1,3431.28,0.847599983215332,24.88999938964844,101.9800033569336
2020-08-25,2.0861626e-05,101.2699966430664,101.9800033569336,99.8000030517578,100.5,13648900.0,54.79045847187145,0.4554641745486805,0.5929057106100173,9.972146,1.6,0.1,3443.62,0.8478500247001648,24.959999084472656,100.2699966430664
2020-08-26,-0.0013898015,99.94000244140624,100.2699966430664,99.0500030517578,99.08999633789062,12052400.0,50.492245125230895,0.3968578883992819,0.5536961461678702,9.972146,1.63,0.1,3478.73,0.8449500203132629,24.84000015258789,102.6500015258789
2020-08-27,0.0,99.0,102.6500015258789,99.0,102.3499984741211,22163900.0,58.58229800381449,0.6064758358915014,0.5642520841125964,9.972146,1.65,0.1,3484.55,0.8443999886512756,25.26000022888184,103.25
2020-08-28,-2.2649765e-06,103.13999938964844,103.25,101.80999755859376,102.7699966430664,13756700.0,59.5005077587922,0.7972991434335626,0.6108614959767896,9.972146,1.68,0.1,3508.01,0.8460500240325928,25.36000061035156,103.25
2020-08-29,0.0,103.13999938964844,103.25,101.80999755859376,102.7699966430664,13756700.0,59.5005077587922,0.7972991434335626,0.6108614959767896,9.972146,1.68,0.1,3508.01,0.8460500240325928,25.36000061035156,103.25
2020-08-30,1.8656254e-05,103.13999938964844,103.25,101.80999755859376,102.7699966430664,13756700.0,59.5005077587922,0.7972991434335626,0.6108614959767896,9.972146,1.68,0.1,3508.01,0.8460500240325928,25.36000061035156,102.18000030517578
2020-08-31,0.0,102.12000274658205,102.18000030517578,100.0199966430664,100.19000244140624,14219400.0,51.89027573230142,0.7319070504245815,0.635070606866348,9.972146,1.69,0.1,3500.31,0.8390499949455261,25.059999465942383,100.87000274658205
2020-09-01,-0.0013898015,99.5500030517578,100.87000274658205,99.04000091552734,100.13999938964844,11595600.0,51.75212034063254,0.668344260600108,0.6417253376131,9.972146,1.65,0.09,3526.65,0.8375899791717529,25.1299991607666,101.94000244140624
2020-09-02,1.3709068e-05,99.9499969482422,101.94000244140624,99.55999755859376,101.6500015258789,14475700.0,55.59681388105368,0.7313839060996088,0.6596570513104018,9.972146,1.61,0.09,3580.84,0.838699996471405,25.489999771118164,104.98999786376952
2020-09-03,3.4749508e-05,103.31999969482422,104.98999786376952,100.63999938964844,101.33000183105467,23281200.0,54.60378264213822,0.7469120412360439,0.6771080492955301,9.972146,1.53,0.09,3455.06,0.8440700173377991,25.100000381469727,105.20999908447266
2020-09-04,1.1265278e-05,104.0500030517578,105.20999908447266,101.37000274658205,103.5199966430664,26325500.0,59.884612806814886,0.9252665817884776,0.7267397557941196,9.972146,1.57,0.09,3426.96,0.8446099758148193,25.290000915527344,105.20999908447266
2020-09-05,1.0251999e-05,104.0500030517578,105.20999908447266,101.37000274658205,103.5199966430664,26325500.0,59.884612806814886,0.9252665817884776,0.7267397557941196,9.972146,1.57,0.09,3426.96,0.8446099758148193,25.290000915527344,105.20999908447266
2020-09-06,0.0,104.0500030517578,105.20999908447266,101.37000274658205,103.5199966430664,26325500.0,59.884612806814886,0.9252665817884776,0.7267397557941196,9.972146,1.57,0.09,3426.96,0.8446099758148193,25.290000915527344,105.20999908447266
2020-09-07,0.0,104.0500030517578,105.20999908447266,101.37000274658205,103.5199966430664,26325500.0,59.884612806814886,0.9252665817884776,0.7267397557941196,9.972146,1.57,0.09,3426.96,0.8449900150299072,25.290000915527344,103.56999969482422
2020-09-08,1.6272068e-05,102.9800033569336,103.56999969482422,99.4800033569336,99.91999816894533,22108600.0,49.65831517843248,0.7672793312168835,0.7348476708786724,9.972146,1.55,0.09,3331.84,0.8458999991416931,24.63999938964844,101.69000244140624
2020-09-09,1.3589859e-05,100.8000030517578,101.69000244140624,99.55999755859376,100.87000274658205,13434000.0,51.98832680642283,0.7105400632447356,0.7299861493518851,9.972146,1.57,0.09,3398.96,0.8496000170707703,24.88999938964844,102.41999816894533
2020-09-10,8.225441e-06,101.4000015258789,102.41999816894533,99.63999938964844,99.83000183105467,15922800.0,49.298309487815736,0.5750258621618656,0.6989940919138812,9.972146,1.54,0.09,3339.19,0.847000002861023,24.540000915527344,101.36000061035156
2020-09-11,2.7179718e-05,99.97000122070312,101.36000061035156,99.58999633789062,101.06999969482422,13784300.0,52.45700437249408,0.5612179745239985,0.6714388684359046,9.972146,1.53,0.09,3340.97,0.8457099795341492,24.709999084472656,101.36000061035156
2020-09-12,0.0,99.97000122070312,101.36000061035156,99.58999633789062,101.06999969482422,13784300.0,52.45700437249408,0.5612179745239985,0.6714388684359046,9.972146,1.53,0.09,3340.97,0.8457099795341492,24.709999084472656,101.36000061035156
2020-09-13,-5.9604645e-08,99.97000122070312,101.36000061035156,99.58999633789062,101.06999969482422,13784300.0,52.45700437249408,0.5612179745239985,0.6714388684359046,9.972146,1.53,0.09,3340.97,0.8457099795341492,24.709999084472656,103.45999908447266
2020-09-14,-0.0013898015,101.51000213623048,103.45999908447266,101.37000274658205,102.47000122070312,19017400.0,55.804754557306055,0.6556852159089033,0.6682881379305043,9.972146,1.54,0.09,3383.54,0.8443999886512756,25.049999237060547,102.8499984741211
2020-09-15,0.0,102.7300033569336,102.8499984741211,99.13999938964844,99.27999877929688,23683000.0,47.58298382603413,0.467752686444058,0.628181047633215,9.972146,1.54,0.09,3401.2,0.8424599766731262,24.709999084472656,101.12999725341795
2020-09-16,1.0371208e-05,99.43000030517578,101.12999725341795,98.76000213623048,99.6999969482422,19270600.0,48.65556121146288,0.3486857131730119,0.5722819807411744,9.972146,1.57,0.09,3385.49,0.8442800045013428,24.989999771118164,99.33999633789062
2020-09-17,0.0,98.6999969482422,99.33999633789062,97.70999908447266,98.55999755859376,18290100.0,45.90955611095832,0.1604858743912842,0.4899227594711964,9.972146,1.57,0.09,3357.01,0.8472099900245667,24.729999542236328,99.48999786376952
2020-09-18,2.8192997e-05,97.88999938964844,99.48999786376952,97.44000244140624,98.3499984741211,20121600.0,45.40123981602146,-0.0055451043203333,0.3908291867128904,9.972146,1.58,0.09,3319.47,0.8440099954605103,24.68000030517578,99.48999786376952
2020-09-19,1.5735626e-05,97.88999938964844,99.48999786376952,97.44000244140624,98.3499984741211,20121600.0,45.40123981602146,-0.0055451043203333,0.3908291867128904,9.972146,1.58,0.09,3319.47,0.8440099954605103,24.68000030517578,99.48999786376952
2020-09-20,0.0,97.88999938964844,99.48999786376952,97.44000244140624,98.3499984741211,20121600.0,45.40123981602146,-0.0055451043203333,0.3908291867128904,9.972146,1.58,0.09,3319.47,0.8440099954605103,24.68000030517578,96.0500030517578
2020-09-21,1.6093254e-06,95.1999969482422,96.0500030517578,93.81999969482422,95.30999755859376,28378800.0,38.7180288071589,-0.3780703589162755,0.2370492775870572,9.972146,1.5,0.09,3281.06,0.8442000150680542,23.93000030517578,95.66000366210938
2020-09-22,3.0577183e-05,94.95999908447266,95.66000366210938,93.66999816894533,94.2699966430664,19257000.0,36.726260309070135,-0.7485894165031368,0.0399215387690184,9.972146,1.5,0.09,3315.57,0.8497620224952698,23.729999542236328,95.3499984741211
2020-09-23,3.874302e-06,94.77999877929688,95.3499984741211,92.66000366210938,92.73999786376952,19952700.0,33.95857254916771,-1.1524023765905582,-0.1985432443028968,9.972146,1.48,0.09,3236.92,0.8540899753570557,23.200000762939453,94.3000030517578
2020-09-24,0.0,92.31999969482422,94.3000030517578,91.37999725341795,92.66000366210938,18366500.0,33.81508869843541,-1.462028565092453,-0.4512403084608081,9.972146,1.45,0.09,3246.59,0.8577399849891663,23.25,93.72000122070312
2020-09-25,5.4836273e-06,92.0500030517578,93.72000122070312,91.87000274658205,93.47000122070312,13293100.0,36.73023081503332,-1.623336701665167,-0.6856595871016798,9.972146,1.43,0.09,3298.46,0.856660008430481,23.489999771118164,93.72000122070312
2020-09-26,0.0,92.0500030517578,93.72000122070312,91.87000274658205,93.47000122070312,13293100.0,36.73023081503332,-1.623336701665167,-0.6856595871016798,9.972146,1.43,0.09,3298.46,0.856660008430481,23.489999771118164,93.72000122070312
2020-09-27,5.1259995e-06,92.0500030517578,93.72000122070312,91.87000274658205,93.47000122070312,13293100.0,36.73023081503332,-1.623336701665167,-0.6856595871016798,9.972146,1.43,0.09,3298.46,0.856660008430481,23.489999771118164,96.93000030517578
2020-09-28,1.1563301e-05,95.05999755859376,96.93000030517578,94.3499984741211,96.16000366210938,20894100.0,45.34055676151474,-1.5166310674528063,-0.8518538831719051,9.972146,1.48,0.09,3351.6,0.8594499826431274,24.049999237060547,96.02999877929688
2020-09-29,-2.1457672e-06,96.02999877929688,96.02999877929688,94.33000183105467,95.3499984741211,12848200.0,43.42420585495694,-1.4803620406307516,-0.9775555146636744,9.972146,1.49,0.09,3335.47,0.856249988079071,23.75,97.1999969482422
2020-09-30,-5.2452087e-06,95.3499984741211,97.1999969482422,95.26000213623048,96.2699966430664,16400600.0,46.20527462589575,-1.3616857464169243,-1.0543815610143243,9.972146,1.5,0.09,3363.0,0.851639986038208,24.06999969482422,97.7699966430664
2020-10-01,1.001358e-05,97.12000274658205,97.7699966430664,96.02999877929688,96.97000122070312,15778700.0,48.288179781285365,-1.1973471365357398,-1.0829746761186074,9.972146,1.48,0.09,3380.8,0.8528000116348267,24.11000061035156,98.58999633789062
2020-10-02,2.1219254e-05,95.25,98.58999633789062,95.08999633789062,97.88999938964844,15149600.0,50.97488012392585,-0.98155666646754,-1.062691074188394,9.972146,1.48,0.09,3348.44,0.8514299988746643,24.299999237060547,98.58999633789062
2020-10-03,3.4570694e-05,95.25,98.58999633789062,95.08999633789062,97.88999938964844,15149600.0,50.97488012392585,-0.98155666646754,-1.062691074188394,9.972146,1.48,0.09,3348.44,0.8514299988746643,24.299999237060547,98.58999633789062
2020-10-04,-6.1929226e-05,95.25,98.58999633789062,95.08999633789062,97.88999938964844,15149600.0,50.97488012392585,-0.98155666646754,-1.062691074188394,9.972146,1.48,0.09,3348.44,0.8514299988746643,24.299999237060547,99.25
2020-10-05,5.00679e-06,98.31999969482422,99.25,97.52999877929688,99.04000091552734,13871900.0,54.17956099918022,-0.709566214446923,-0.9920661022400996,9.972146,1.52,0.09,3408.63,0.8532099723815918,24.700000762939453,100.86000061035156
2020-10-06,1.2874603e-05,100.06999969482422,100.86000061035156,97.51000213623048,98.0199966430664,19220400.0,50.99546648256978,-0.569749919476692,-0.9076028656874182,9.972146,1.51,0.09,3360.95,0.8479999899864197,24.450000762939453,100.3499984741211
2020-10-07,0.0,98.95999908447266,100.3499984741211,98.66999816894533,99.7300033569336,16358500.0,55.69626187524715,-0.3173035696675725,-0.7895430064834491,9.972146,1.54,0.09,3419.45,0.8519600033760071,24.86000061035156,101.91999816894533
2020-10-08,-1.9073486e-06,100.51000213623048,101.91999816894533,99.9000015258789,101.77999877929688,15659000.0,60.57839032585552,0.047630425495825,-0.6221083200875943,9.972146,1.56,0.09,3446.83,0.8497999906539917,25.200000762939453,102.11000061035156
2020-10-09,0.0,102.0,102.11000061035156,100.11000061035156,101.1999969482422,13689100.0,58.61048017247559,0.286736624066819,-0.4403393312567116,9.972146,1.56,0.09,3477.13,0.8498340249061584,25.229999542236328,102.11000061035156
2020-10-10,0.0,102.0,102.11000061035156,100.11000061035156,101.1999969482422,13689100.0,58.61048017247559,0.286736624066819,-0.4403393312567116,9.972146,1.56,0.09,3477.13,0.8498340249061584,25.229999542236328,102.11000061035156
2020-10-11,4.529953e-06,102.0,102.11000061035156,100.11000061035156,101.1999969482422,13689100.0,58.61048017247559,0.286736624066819,-0.4403393312567116,9.972146,1.56,0.09,3477.13,0.8498340249061584,25.229999542236328,103.0
2020-10-12,4.6491623e-05,101.0999984741211,103.0,100.8499984741211,102.44000244140624,16058000.0,61.49073982230959,0.5697207036091214,-0.238327324283545,9.972146,1.56,0.09,3534.22,0.8462499976158142,25.51000022888184,103.22000122070312
2020-10-13,7.56979e-06,103.0,103.22000122070312,100.26000213623048,100.77999877929688,21697300.0,55.88413547398894,0.6525173888530986,-0.0601583816562162,9.972146,1.52,0.09,3511.93,0.8463000059127808,25.020000457763672,101.93000030517578
2020-10-14,0.0,101.02999877929688,101.93000030517578,100.0999984741211,100.22000122070312,15204100.0,54.0923428113196,0.665278321178036,0.0849289589106341,9.972146,1.52,0.09,3488.67,0.8516299724578857,24.780000686645508,101.77999877929688
2020-10-15,-4.5895576e-06,99.0999984741211,101.77999877929688,99.04000091552734,101.72000122070312,17171200.0,57.97882939171356,0.7873528029576562,0.2254137277200386,9.972146,1.52,0.09,3483.34,0.8514999747276306,24.96999931335449,102.33000183105467
2020-10-16,1.1980534e-05,101.41000366210938,102.33000183105467,100.72000122070312,101.51000213623048,13275000.0,57.24812098327043,0.8572704579785437,0.3517850737717396,9.972146,1.53,0.09,3483.81,0.8541799783706665,24.989999771118164,102.33000183105467
2020-10-17,1.603365e-05,101.41000366210938,102.33000183105467,100.72000122070312,101.51000213623048,13275000.0,57.24812098327043,0.8572704579785437,0.3517850737717396,9.972146,1.53,0.09,3483.81,0.8541799783706665,24.989999771118164,102.33000183105467
2020-10-18,0.0,101.41000366210938,102.33000183105467,100.72000122070312,101.51000213623048,13275000.0,57.24812098327043,0.8572704579785437,0.3517850737717396,9.972146,1.53,0.09,3483.81,0.8541799783706665,24.989999771118164,101.87000274658205
2020-10-19,2.014637e-05,101.5999984741211,101.87000274658205,99.55999755859376,99.8000030517578,11725700.0,51.55076995294904,0.7658696002394976,0.4346019790652912,9.972146,1.53,0.09,3426.92,0.8535699844360352,24.61000061035156,101.7699966430664
2020-10-20,0.0,100.30999755859376,101.7699966430664,100.12000274658205,100.37000274658205,11257100.0,53.22192786574751,0.7310014440454324,0.4938818720613194,9.972146,1.53,0.09,3443.12,0.8496999740600586,24.809999465942383,100.98999786376952
2020-10-21,0.0,100.36000061035156,100.98999786376952,99.33000183105467,99.37000274658205,10730500.0,49.96571507922536,0.615580507494002,0.5182215991478559,9.972146,1.56,0.09,3435.56,0.8453199863433838,24.68000030517578,103.23999786376952
2020-10-22,4.4107437e-06,99.31999969482422,103.23999786376952,99.30999755859376,102.87999725341795,14837200.0,59.36357187008604,0.7981353981201806,0.5742043589423209,9.972146,1.68,0.09,3453.49,0.8435999751091003,25.170000076293945,104.4499969482422
2020-10-23,9.298325e-06,103.5,104.4499969482422,102.93000030517578,103.80999755859376,15087600.0,61.43068564731048,1.0062552325208571,0.6606145336580281,9.972146,1.66,0.09,3465.39,0.8463799953460693,25.25,104.4499969482422
2020-10-24,-2.7418137e-06,103.5,104.4499969482422,102.93000030517578,103.80999755859376,15087600.0,61.43068564731048,1.0062552325208571,0.6606145336580281,9.972146,1.66,0.09,3465.39,0.8463799953460693,25.25,104.4499969482422
2020-10-25,-8.46386e-06,103.5,104.4499969482422,102.93000030517578,103.80999755859376,15087600.0,61.43068564731048,1.0062552325208571,0.6606145336580281,9.972146,1.66,0.09,3465.39,0.8463799953460693,25.25,102.6999969482422
2020-10-26,0.0,102.6500015258789,102.6999969482422,100.25,101.23999786376952,12410700.0,53.35372019551979,0.952830566067945,0.7190577401400116,9.972146,1.63,0.09,3400.97,0.8439900279045105,24.68000030517578,100.91999816894533
2020-10-27,0.0,100.51000213623048,100.91999816894533,99.16000366210938,99.33000183105467,10391700.0,48.27378373857636,0.7477508097863534,0.7247963540692799,9.972146,1.64,0.09,3390.68,0.846780002117157,24.229999542236328,98.3000030517578
2020-10-28,1.1146069e-05,97.5,98.3000030517578,96.06999969482422,96.54000091552734,16389500.0,41.985281669885445,0.3559902347112853,0.651035130197681,9.972146,1.61,0.09,3271.03,0.8485999703407288,23.61000061035156,97.9800033569336
2020-10-29,-1.1324883e-06,96.12000274658205,97.9800033569336,95.23999786376952,97.16999816894533,14208800.0,43.7666304823731,0.0952546336036306,0.5398790308788709,9.972146,1.61,0.09,3310.11,0.8511599898338318,23.790000915527344,98.41999816894533
2020-10-30,2.7418137e-06,97.91000366210938,98.41999816894533,96.2300033569336,98.04000091552734,15194500.0,46.22235264926187,-0.0407089901420221,0.4237614266746923,9.972146,1.59,0.09,3269.96,0.8562600016593933,23.86000061035156,98.41999816894533
2020-10-31,2.5808811e-05,97.91000366210938,98.41999816894533,96.2300033569336,98.04000091552734,15194500.0,46.22235264926187,-0.0407089901420221,0.4237614266746923,9.972146,1.59,0.09,3269.96,0.8562600016593933,23.86000061035156,98.41999816894533
2020-11-01,7.5101852e-06,97.91000366210938,98.41999816894533,96.2300033569336,98.04000091552734,15194500.0,46.22235264926187,-0.0407089901420221,0.4237614266746923,9.972146,1.59,0.09,3269.96,0.8562600016593933,23.86000061035156,100.87999725341795
2020-11-02,2.026558e-05,99.38999938964844,100.87999725341795,97.86000061035156,100.25,15011600.0,51.96130333218952,0.0295269465980112,0.344914530659356,9.972146,1.6,0.09,3310.24,0.8589500188827515,24.309999465942383,104.73999786376952
2020-11-03,1.013279e-05,103.0199966430664,104.73999786376952,102.69000244140624,103.41000366210938,17482600.0,58.74125882049077,0.3362986769574974,0.3431913599189843,9.972146,1.62,0.09,3369.16,0.8589000105857849,24.850000381469727,102.06999969482422
2020-11-04,8.761883e-06,101.0,102.06999969482422,98.93000030517578,100.25,18886500.0,50.99103666721071,0.3207343709801904,0.3386999621312255,9.972146,1.56,0.09,3443.44,0.8501799702644348,24.559999465942383,105.0999984741211
2020-11-05,1.8775463e-05,101.05999755859376,105.0999984741211,101.0,104.3499984741211,17837400.0,58.619653733905466,0.6319504269565641,0.3973500550962933,9.972146,1.55,0.09,3510.45,0.8523200154304504,25.15999984741211,105.0999984741211
2020-11-06,0.0,105.02999877929688,105.0999984741211,102.38999938964844,102.95999908447266,12552800.0,55.46738256814764,0.7576958137814245,0.4694192068333195,9.972146,1.54,0.09,3509.44,0.8461999893188477,24.959999084472656,105.0999984741211
2020-11-07,-0.0013898015,105.02999877929688,105.0999984741211,102.38999938964844,102.95999908447266,12552800.0,55.46738256814764,0.7576958137814245,0.4694192068333195,9.972146,1.54,0.09,3509.44,0.8461999893188477,24.959999084472656,105.0999984741211
2020-11-08,1.0251999e-05,105.02999877929688,105.0999984741211,102.38999938964844,102.95999908447266,12552800.0,55.46738256814764,0.7576958137814245,0.4694192068333195,9.972146,1.54,0.09,3509.44,0.8461999893188477,24.959999084472656,118.9000015258789
2020-11-09,1.4543533e-05,113.16000366210938,118.9000015258789,110.3499984741211,116.9000015258789,47792400.0,71.82874438124871,1.959602555892772,0.76745587664521,9.972146,1.63,0.09,3550.5,0.8408300280570984,27.01000022888184,117.4499969482422
2020-11-10,5.543232e-06,117.3499984741211,117.4499969482422,114.69000244140624,116.5199966430664,20539300.0,71.06228105172164,2.848621949449182,1.1836890912060043,9.972146,1.69,0.09,3545.53,0.8454999923706055,27.14999961853028,116.95999908447266
2020-11-11,-1.6093254e-06,116.88999938964844,116.95999908447266,113.95999908447266,114.77999877929688,14443400.0,67.51001463320485,3.373880938750247,1.621727460714853,9.972146,1.69,0.09,3572.66,0.8461099863052368,27.040000915527344,113.95999908447266
2020-11-12,1.0371208e-05,112.52999877929688,113.95999908447266,112.05999755859376,113.37000274658205,22063000.0,64.68809521206697,3.634481535293745,2.0242782756306315,9.972146,1.63,0.09,3537.01,0.8488749861717224,26.59000015258789,114.86000061035156
2020-11-13,3.6358833e-06,114.6999969482422,114.86000061035156,113.56999969482422,114.08000183105467,11847900.0,65.4707815201509,3.8538753024547816,2.390197680995461,9.972146,1.64,0.09,3585.15,0.8472139835357666,27.030000686645508,114.86000061035156
2020-11-14,-1.7881393e-07,114.6999969482422,114.86000061035156,113.56999969482422,114.08000183105467,11847900.0,65.4707815201509,3.8538753024547816,2.390197680995461,9.972146,1.64,0.09,3585.15,0.8472139835357666,27.030000686645508,114.86000061035156
2020-11-15,2.425909e-05,114.6999969482422,114.86000061035156,113.56999969482422,114.08000183105467,11847900.0,65.4707815201509,3.8538753024547816,2.390197680995461,9.972146,1.64,0.09,3585.15,0.8472139835357666,27.030000686645508,118.61000061035156
